reading_date_time,temperature_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,town_name
2023-02-17 05:00:00,10.6,0.0,0.0,31.3,234.8,Chesterfield
2023-02-17 06:00:00,11.4,0.0,0.0,37.1,245.9,Chesterfield
2023-02-17 07:00:00,12.0,0.0,0.0,42.1,251.6,Chesterfield
2023-02-17 08:00:00,12.2,0.0,0.0,46.0,257.8,Chesterfield
2023-02-17 09:00:00,12.5,0.0,0.0,49.5,265.0,Chesterfield
2023-02-17 10:00:00,12.9,0.0,0.0,40.7,261.9,Chesterfield
2023-02-17 11:00:00,12.9,0.0,0.0,39.6,267.9,Chesterfield
2023-02-17 12:00:00,12.9,0.0,0.0,22.4,274.6,Chesterfield
2023-02-17 13:00:00,12.2,0.1,0.1,15.5,291.8,Chesterfield
2023-02-17 14:00:00,11.6,0.1,0.1,7.4,256.0,Chesterfield
2023-02-17 15:00:00,11.2,0.0,0.0,11.6,244.2,Chesterfield
2023-02-17 16:00:00,10.5,0.0,0.0,14.2,242.8,Chesterfield
2023-02-17 17:00:00,9.9,0.0,0.0,15.8,258.2,Chesterfield
2023-02-17 18:00:00,9.4,0.0,0.0,12.9,252.1,Chesterfield
2023-02-17 19:00:00,9.1,0.0,0.0,8.4,230.2,Chesterfield
2023-02-17 20:00:00,9.1,0.0,0.0,10.7,193.6,Chesterfield
2023-02-17 21:00:00,9.1,0.1,0.1,14.5,194.4,Chesterfield
2023-02-17 22:00:00,9.7,0.4,0.4,15.8,201.3,Chesterfield
2023-02-17 23:00:00,10.7,0.2,0.2,20.1,227.2,Chesterfield
2023-02-18 00:00:00,11.2,0.0,0.0,23.5,230.0,Chesterfield
2023-02-18 01:00:00,10.6,0.0,0.0,29.1,233.6,Chesterfield
2023-02-18 02:00:00,9.6,0.1,0.1,31.3,234.8,Chesterfield
2023-02-18 03:00:00,9.8,0.2,0.2,33.7,236.3,Chesterfield
2023-02-18 04:00:00,9.9,0.1,0.1,37.8,243.4,Chesterfield
2023-02-18 05:00:00,10.3,0.1,0.1,37.3,250.9,Chesterfield
2023-02-18 06:00:00,10.8,0.0,0.0,39.3,256.2,Chesterfield
2023-02-18 07:00:00,10.7,0.0,0.0,36.8,261.6,Chesterfield
2023-02-18 08:00:00,11.0,0.0,0.0,33.9,267.6,Chesterfield
2023-02-18 09:00:00,11.3,0.0,0.0,29.2,267.9,Chesterfield
2023-02-18 10:00:00,11.6,0.0,0.0,21.5,256.4,Chesterfield
2023-02-18 11:00:00,12.0,0.1,0.1,18.8,264.5,Chesterfield
2023-02-18 12:00:00,12.4,0.1,0.1,16.6,271.2,Chesterfield
2023-02-18 13:00:00,12.5,0.0,0.0,18.0,273.4,Chesterfield
2023-02-18 14:00:00,12.3,0.0,0.0,21.6,267.1,Chesterfield
2023-02-18 15:00:00,12.0,0.0,0.0,20.2,269.0,Chesterfield
2023-02-18 16:00:00,11.6,0.0,0.0,16.2,267.5,Chesterfield
2023-02-18 17:00:00,10.9,0.0,0.0,11.2,249.2,Chesterfield
2023-02-18 18:00:00,10.6,0.1,0.1,15.5,242.2,Chesterfield
2023-02-18 19:00:00,10.7,0.0,0.0,23.6,254.1,Chesterfield
2023-02-18 20:00:00,10.3,0.0,0.0,25.8,262.0,Chesterfield
2023-02-18 21:00:00,10.0,0.0,0.0,26.3,273.9,Chesterfield
2023-02-18 22:00:00,9.9,0.0,0.0,24.8,283.4,Chesterfield
2023-02-18 23:00:00,9.7,0.0,0.0,25.7,284.6,Chesterfield
2023-02-19 00:00:00,8.9,0.0,0.0,25.6,280.5,Chesterfield
2023-02-19 01:00:00,8.8,0.1,0.1,22.5,282.0,Chesterfield
2023-02-19 02:00:00,8.8,0.1,0.1,20.8,293.5,Chesterfield
2023-02-19 03:00:00,7.4,0.0,0.0,21.9,299.5,Chesterfield
2023-02-19 04:00:00,6.4,0.0,0.0,18.8,296.1,Chesterfield
2023-02-19 05:00:00,6.2,0.0,0.0,18.4,293.1,Chesterfield
2023-02-19 06:00:00,6.1,0.0,0.0,17.6,292.9,Chesterfield
2023-02-19 07:00:00,5.7,0.0,0.0,15.3,296.6,Chesterfield
2023-02-19 08:00:00,5.5,0.0,0.0,13.9,286.6,Chesterfield
2023-02-19 09:00:00,6.3,0.0,0.0,14.0,295.9,Chesterfield
2023-02-19 10:00:00,7.5,0.0,0.0,15.0,281.0,Chesterfield
2023-02-19 11:00:00,8.9,0.0,0.0,17.1,277.3,Chesterfield
2023-02-19 12:00:00,10.3,0.0,0.0,21.7,264.3,Chesterfield
2023-02-19 13:00:00,10.2,0.0,0.0,21.3,259.3,Chesterfield
2023-02-19 14:00:00,10.9,0.0,0.0,22.8,251.6,Chesterfield
2023-02-19 15:00:00,11.2,0.0,0.0,21.1,240.4,Chesterfield
2023-02-19 16:00:00,10.4,0.0,0.0,20.7,231.3,Chesterfield
2023-02-19 17:00:00,9.3,0.0,0.0,18.8,225.0,Chesterfield
2023-02-19 18:00:00,8.7,0.0,0.0,21.4,229.1,Chesterfield
2023-02-19 19:00:00,7.7,0.0,0.0,21.6,233.1,Chesterfield
2023-02-19 20:00:00,7.3,0.0,0.0,21.8,232.4,Chesterfield
2023-02-19 21:00:00,7.0,0.0,0.0,18.9,229.6,Chesterfield
2023-02-19 22:00:00,7.1,0.0,0.0,17.1,214.7,Chesterfield
2023-02-19 23:00:00,7.4,0.0,0.0,18.6,215.5,Chesterfield
2023-02-20 00:00:00,7.5,0.0,0.0,21.4,226.4,Chesterfield
2023-02-20 01:00:00,8.3,0.0,0.0,24.6,232.1,Chesterfield
2023-02-20 02:00:00,9.0,0.0,0.0,27.2,235.3,Chesterfield
2023-02-20 03:00:00,9.3,0.0,0.0,30.4,236.1,Chesterfield
2023-02-20 04:00:00,9.5,0.0,0.0,31.6,241.4,Chesterfield
2023-02-20 05:00:00,9.4,0.0,0.0,32.1,246.9,Chesterfield
2023-02-20 06:00:00,9.5,0.0,0.0,29.1,248.2,Chesterfield
2023-02-20 07:00:00,9.9,0.1,0.1,25.8,247.0,Chesterfield
2023-02-20 08:00:00,10.2,0.0,0.0,24.3,242.7,Chesterfield
2023-02-20 09:00:00,10.7,0.0,0.0,23.7,241.9,Chesterfield
2023-02-20 10:00:00,11.2,0.0,0.0,24.3,240.8,Chesterfield
2023-02-20 11:00:00,11.8,0.0,0.0,24.8,246.0,Chesterfield
2023-02-20 12:00:00,12.1,0.0,0.0,27.1,250.6,Chesterfield
2023-02-20 13:00:00,12.5,0.0,0.0,27.2,242.4,Chesterfield
2023-02-20 14:00:00,11.9,0.0,0.0,23.8,234.9,Chesterfield
2023-02-20 15:00:00,11.7,0.0,0.0,21.3,236.0,Chesterfield
2023-02-20 16:00:00,11.8,0.0,0.0,18.8,237.5,Chesterfield
2023-02-20 17:00:00,11.4,0.0,0.0,17.0,238.0,Chesterfield
2023-02-20 18:00:00,10.6,0.0,0.0,16.5,233.9,Chesterfield
2023-02-20 19:00:00,10.1,0.0,0.0,16.2,237.7,Chesterfield
2023-02-20 20:00:00,9.8,0.0,0.0,16.0,238.8,Chesterfield
2023-02-20 21:00:00,9.6,0.0,0.0,16.9,243.4,Chesterfield
2023-02-20 22:00:00,9.4,0.0,0.0,17.6,247.1,Chesterfield
2023-02-20 23:00:00,9.4,0.0,0.0,17.6,247.1,Chesterfield
2023-02-21 00:00:00,7.8,0.0,0.0,14.6,232.0,Chesterfield
2023-02-21 01:00:00,7.5,0.0,0.0,14.6,230.0,Chesterfield
2023-02-21 02:00:00,7.2,0.0,0.0,14.1,230.2,Chesterfield
2023-02-21 03:00:00,7.1,0.0,0.0,13.9,233.4,Chesterfield
2023-02-21 04:00:00,7.2,0.0,0.0,11.1,240.9,Chesterfield
2023-02-21 05:00:00,7.2,0.0,0.0,8.5,242.4,Chesterfield
2023-02-21 06:00:00,7.6,0.0,0.0,7.3,237.1,Chesterfield
2023-02-21 07:00:00,7.5,0.0,0.0,5.6,219.8,Chesterfield
2023-02-21 08:00:00,7.9,0.0,0.0,7.2,206.6,Chesterfield
2023-02-21 09:00:00,8.7,0.0,0.0,7.7,242.2,Chesterfield
2023-02-21 10:00:00,9.4,0.0,0.0,9.9,236.9,Chesterfield
2023-02-21 11:00:00,10.0,0.0,0.0,12.5,228.5,Chesterfield
2023-02-21 12:00:00,9.6,0.0,0.0,14.1,219.8,Chesterfield
2023-02-21 13:00:00,10.3,0.0,0.0,16.3,221.4,Chesterfield
2023-02-21 14:00:00,10.7,0.0,0.0,18.9,221.9,Chesterfield
2023-02-21 15:00:00,10.5,0.0,0.0,17.4,220.0,Chesterfield
2023-02-21 16:00:00,10.1,0.0,0.0,17.3,221.6,Chesterfield
2023-02-21 17:00:00,9.5,0.0,0.0,13.0,221.6,Chesterfield
2023-02-21 18:00:00,9.0,0.0,0.0,11.4,214.7,Chesterfield
2023-02-21 19:00:00,8.1,0.0,0.0,10.2,202.9,Chesterfield
2023-02-21 20:00:00,7.0,0.0,0.0,13.3,198.9,Chesterfield
2023-02-21 21:00:00,6.2,0.0,0.0,13.2,205.9,Chesterfield
2023-02-21 22:00:00,5.6,0.0,0.0,12.1,206.6,Chesterfield
2023-02-21 23:00:00,5.7,0.0,0.0,13.2,205.9,Chesterfield
2023-02-22 00:00:00,5.3,0.0,0.0,13.0,230.6,Chesterfield
2023-02-22 01:00:00,6.6,0.0,0.0,11.8,230.0,Chesterfield
2023-02-22 02:00:00,6.3,0.0,0.0,10.5,211.0,Chesterfield
2023-02-22 03:00:00,5.8,0.0,0.0,11.9,205.0,Chesterfield
2023-02-22 04:00:00,5.4,0.1,0.1,12.3,211.8,Chesterfield
2023-02-22 05:00:00,5.5,0.0,0.0,10.3,204.8,Chesterfield
2023-02-22 06:00:00,5.3,0.0,0.0,10.1,207.5,Chesterfield
2023-02-22 07:00:00,5.2,0.0,0.0,10.7,212.6,Chesterfield
2023-02-22 08:00:00,6.1,0.0,0.0,14.3,220.9,Chesterfield
2023-02-22 09:00:00,7.1,0.0,0.0,14.9,254.6,Chesterfield
2023-02-22 10:00:00,7.3,0.0,0.0,17.1,292.2,Chesterfield
2023-02-22 11:00:00,7.4,0.0,0.0,16.6,291.6,Chesterfield
2023-02-22 12:00:00,8.2,0.0,0.0,18.5,303.1,Chesterfield
2023-02-22 13:00:00,9.1,0.0,0.0,18.4,300.6,Chesterfield
2023-02-22 14:00:00,9.3,0.0,0.0,17.2,298.7,Chesterfield
2023-02-22 15:00:00,8.8,0.0,0.0,16.5,306.1,Chesterfield
2023-02-22 16:00:00,7.8,0.2,0.2,15.3,320.7,Chesterfield
2023-02-22 17:00:00,6.3,0.7,0.7,14.8,346.0,Chesterfield
2023-02-22 18:00:00,5.8,0.2,0.2,18.6,350.0,Chesterfield
2023-02-22 19:00:00,5.3,0.0,0.0,17.9,350.7,Chesterfield
2023-02-22 20:00:00,5.6,0.1,0.1,18.6,351.1,Chesterfield
2023-02-22 21:00:00,5.4,0.1,0.1,19.8,349.5,Chesterfield
2023-02-22 22:00:00,5.4,0.0,0.0,20.4,351.9,Chesterfield
2023-02-22 23:00:00,5.1,0.1,0.1,20.0,351.7,Chesterfield
2023-02-23 00:00:00,5.2,0.1,0.1,20.3,352.9,Chesterfield
2023-02-23 01:00:00,4.9,0.0,0.0,22.2,351.6,Chesterfield
2023-02-23 02:00:00,5.1,0.0,0.0,23.2,353.8,Chesterfield
2023-02-23 03:00:00,5.1,0.1,0.1,23.8,3.5,Chesterfield
2023-02-23 04:00:00,5.3,0.0,0.0,23.6,7.0,Chesterfield
2023-02-23 05:00:00,4.5,0.0,0.0,22.4,3.7,Chesterfield
2023-02-23 06:00:00,3.7,0.0,0.0,21.2,360.0,Chesterfield
2023-02-23 07:00:00,3.1,0.0,0.0,20.9,360.0,Chesterfield
2023-02-23 08:00:00,3.1,0.0,0.0,20.6,356.0,Chesterfield
2023-02-23 09:00:00,4.3,0.0,0.0,19.8,3.1,Chesterfield
2023-02-23 10:00:00,5.2,0.0,0.0,21.3,11.7,Chesterfield
2023-02-23 11:00:00,5.9,0.0,0.0,20.3,16.5,Chesterfield
2023-02-23 12:00:00,6.6,0.0,0.0,18.4,11.3,Chesterfield
2023-02-23 13:00:00,6.9,0.0,0.0,17.3,360.0,Chesterfield
2023-02-23 14:00:00,7.1,0.0,0.0,14.4,357.1,Chesterfield
2023-02-23 15:00:00,7.3,0.0,0.0,12.8,350.3,Chesterfield
2023-02-23 16:00:00,7.1,0.0,0.0,10.0,345.5,Chesterfield
2023-02-23 17:00:00,4.9,0.0,0.0,6.5,340.6,Chesterfield
2023-02-23 18:00:00,2.2,0.0,0.0,7.6,278.1,Chesterfield
2023-02-23 19:00:00,2.4,0.0,0.0,12.0,278.6,Chesterfield
2023-02-23 20:00:00,1.8,0.0,0.0,11.2,273.7,Chesterfield
2023-02-23 21:00:00,1.4,0.0,0.0,12.2,268.3,Chesterfield
2023-02-23 22:00:00,1.8,0.0,0.0,12.6,256.8,Chesterfield
2023-02-23 23:00:00,3.0,0.0,0.0,14.6,261.5,Chesterfield
2023-02-24 00:00:00,4.1,0.0,0.0,19.1,271.1,Chesterfield
2023-02-24 01:00:00,4.8,0.0,0.0,19.1,273.2,Chesterfield
2023-02-24 02:00:00,5.6,0.0,0.0,20.0,278.3,Chesterfield
2023-02-24 03:00:00,6.2,0.0,0.0,23.7,289.5,Chesterfield
2023-02-24 04:00:00,6.5,0.0,0.0,25.2,291.8,Chesterfield
2023-02-24 05:00:00,6.7,0.0,0.0,24.6,290.6,Chesterfield
2023-02-24 06:00:00,6.9,0.0,0.0,21.1,297.4,Chesterfield
2023-02-24 07:00:00,7.3,0.0,0.0,19.6,302.2,Chesterfield
2023-02-24 08:00:00,7.8,0.0,0.0,18.4,308.7,Chesterfield
2023-02-24 09:00:00,8.5,0.0,0.0,16.8,315.0,Chesterfield
2023-02-24 10:00:00,8.6,0.1,0.1,18.2,341.6,Chesterfield
2023-02-24 11:00:00,7.8,0.4,0.4,17.3,2.4,Chesterfield
2023-02-24 12:00:00,8.7,0.0,0.0,20.2,360.0,Chesterfield
2023-02-24 13:00:00,9.1,0.0,0.0,22.0,3.8,Chesterfield
2023-02-24 14:00:00,9.2,0.0,0.0,23.9,5.2,Chesterfield
2023-02-24 15:00:00,8.4,0.0,0.0,23.6,7.9,Chesterfield
2023-02-24 16:00:00,7.7,0.0,0.0,25.2,9.9,Chesterfield
2023-02-24 17:00:00,7.0,0.0,0.0,19.7,9.5,Chesterfield
2023-02-24 18:00:00,5.3,0.0,0.0,15.4,10.8,Chesterfield
2023-02-24 19:00:00,4.6,0.0,0.0,16.1,10.3,Chesterfield
2023-02-24 20:00:00,4.1,0.0,0.0,19.2,7.5,Chesterfield
2023-02-24 21:00:00,3.8,0.0,0.0,19.5,2.1,Chesterfield
2023-02-24 22:00:00,3.7,0.0,0.0,19.5,357.9,Chesterfield
2023-02-24 23:00:00,3.2,0.0,0.0,20.2,359.0,Chesterfield
2023-02-25 00:00:00,2.6,0.0,0.0,17.6,349.4,Chesterfield
2023-02-25 01:00:00,2.7,0.0,0.0,18.4,348.7,Chesterfield
2023-02-25 02:00:00,3.0,0.0,0.0,18.6,350.0,Chesterfield
2023-02-25 03:00:00,2.8,0.0,0.0,19.8,348.5,Chesterfield
2023-02-25 04:00:00,2.5,0.0,0.0,20.3,352.9,Chesterfield
2023-02-25 05:00:00,2.2,0.0,0.0,20.0,351.7,Chesterfield
2023-02-25 06:00:00,2.1,0.0,0.0,20.0,351.7,Chesterfield
2023-02-25 07:00:00,1.8,0.0,0.0,20.3,353.9,Chesterfield
2023-02-25 08:00:00,2.4,0.0,0.0,21.0,354.1,Chesterfield
2023-02-25 09:00:00,3.8,0.0,0.0,20.9,2.0,Chesterfield
2023-02-25 10:00:00,4.7,0.0,0.0,24.9,10.0,Chesterfield
2023-02-25 11:00:00,5.2,0.1,0.1,27.1,19.4,Chesterfield
2023-02-25 12:00:00,4.8,0.0,0.0,24.7,18.7,Chesterfield
2023-02-25 13:00:00,5.6,0.3,0.3,25.2,21.8,Chesterfield
2023-02-25 14:00:00,5.6,0.0,0.0,25.0,22.9,Chesterfield
2023-02-25 15:00:00,5.3,0.1,0.1,21.1,29.6,Chesterfield
2023-02-25 16:00:00,5.5,0.2,0.2,20.3,27.5,Chesterfield
2023-02-25 17:00:00,5.1,0.1,0.1,19.1,31.9,Chesterfield
2023-02-25 18:00:00,4.5,0.1,0.1,17.7,26.6,Chesterfield
2023-02-25 19:00:00,3.7,0.0,0.0,15.4,20.6,Chesterfield
2023-02-25 20:00:00,3.4,0.2,0.2,15.8,17.2,Chesterfield
2023-02-25 21:00:00,3.3,0.2,0.2,15.5,17.6,Chesterfield
2023-02-25 22:00:00,3.4,0.1,0.1,14.2,16.1,Chesterfield
2023-02-25 23:00:00,3.4,0.2,0.2,13.6,21.8,Chesterfield
2023-02-26 00:00:00,1.8,0.2,0.2,11.6,352.9,Chesterfield
2023-02-26 01:00:00,2.2,0.0,0.0,13.8,351.0,Chesterfield
2023-02-26 02:00:00,1.7,0.0,0.0,13.4,353.8,Chesterfield
2023-02-26 03:00:00,2.2,0.0,0.0,13.7,360.0,Chesterfield
2023-02-26 04:00:00,2.8,0.0,0.0,15.2,5.4,Chesterfield
2023-02-26 05:00:00,3.2,0.0,0.0,16.3,14.0,Chesterfield
2023-02-26 06:00:00,3.1,0.0,0.0,16.1,19.7,Chesterfield
2023-02-26 07:00:00,2.9,0.0,0.0,15.1,25.3,Chesterfield
2023-02-26 08:00:00,3.5,0.0,0.0,15.8,30.1,Chesterfield
2023-02-26 09:00:00,4.6,0.0,0.0,17.7,39.2,Chesterfield
2023-02-26 10:00:00,5.2,0.0,0.0,18.4,38.7,Chesterfield
2023-02-26 11:00:00,6.0,0.1,0.1,22.9,47.5,Chesterfield
2023-02-26 12:00:00,6.0,0.0,0.0,19.6,48.7,Chesterfield
2023-02-26 13:00:00,6.5,0.0,0.0,17.8,46.6,Chesterfield
2023-02-26 14:00:00,6.7,0.0,0.0,18.3,46.6,Chesterfield
2023-02-26 15:00:00,6.6,0.0,0.0,17.8,41.7,Chesterfield
2023-02-26 16:00:00,6.2,0.0,0.0,16.2,36.9,Chesterfield
2023-02-26 17:00:00,5.8,0.0,0.0,14.1,32.5,Chesterfield
2023-02-26 18:00:00,4.7,0.0,0.0,10.3,29.2,Chesterfield
2023-02-26 19:00:00,4.3,0.0,0.0,9.8,28.4,Chesterfield
2023-02-26 20:00:00,3.6,0.0,0.0,10.6,24.0,Chesterfield
2023-02-26 21:00:00,3.3,0.0,0.0,11.3,22.5,Chesterfield
2023-02-26 22:00:00,3.6,0.0,0.0,13.0,19.4,Chesterfield
2023-02-26 23:00:00,3.8,0.0,0.0,13.1,20.9,Chesterfield
2023-02-27 00:00:00,4.0,0.1,0.1,14.2,24.0,Chesterfield
2023-02-27 01:00:00,3.9,0.0,0.0,13.6,21.8,Chesterfield
2023-02-27 02:00:00,4.0,0.1,0.1,13.4,23.8,Chesterfield
2023-02-27 03:00:00,4.0,0.1,0.1,13.6,17.0,Chesterfield
2023-02-27 04:00:00,4.0,0.2,0.2,13.7,13.7,Chesterfield
2023-02-27 05:00:00,3.9,0.2,0.2,14.1,13.3,Chesterfield
2023-02-27 06:00:00,3.7,0.2,0.2,14.0,11.9,Chesterfield
2023-02-27 07:00:00,3.5,0.0,0.0,13.8,9.0,Chesterfield
2023-02-27 08:00:00,3.6,0.0,0.0,16.1,19.7,Chesterfield
2023-02-27 09:00:00,4.8,0.0,0.0,18.0,32.7,Chesterfield
2023-02-27 10:00:00,5.5,0.1,0.1,21.4,40.9,Chesterfield
2023-02-27 11:00:00,5.8,0.1,0.1,22.0,50.3,Chesterfield
2023-02-27 12:00:00,6.1,0.1,0.1,19.3,45.0,Chesterfield
2023-02-27 13:00:00,6.5,0.1,0.1,19.4,43.5,Chesterfield
2023-02-27 14:00:00,6.5,0.0,0.0,18.4,38.7,Chesterfield
2023-02-27 15:00:00,6.2,0.0,0.0,16.9,33.7,Chesterfield
2023-02-27 16:00:00,6.1,0.0,0.0,15.9,33.0,Chesterfield
2023-02-27 17:00:00,5.9,0.1,0.1,14.9,32.2,Chesterfield
2023-02-27 18:00:00,5.7,0.0,0.0,13.4,30.7,Chesterfield
2023-02-27 19:00:00,5.6,0.1,0.1,13.4,27.3,Chesterfield
2023-02-27 20:00:00,5.0,0.1,0.1,13.1,31.5,Chesterfield
2023-02-27 21:00:00,4.6,0.0,0.0,12.8,32.3,Chesterfield
2023-02-27 22:00:00,4.4,0.0,0.0,11.1,29.1,Chesterfield
2023-02-27 23:00:00,4.4,0.0,0.0,11.3,22.5,Chesterfield
2023-02-28 00:00:00,4.9,0.0,0.0,12.2,13.6,Chesterfield
2023-02-28 01:00:00,4.9,0.0,0.0,13.6,17.0,Chesterfield
2023-02-28 02:00:00,4.8,0.0,0.0,11.3,7.4,Chesterfield
2023-02-28 03:00:00,4.8,0.0,0.0,10.9,5.7,Chesterfield
2023-02-28 04:00:00,4.9,0.0,0.0,11.2,5.5,Chesterfield
2023-02-28 05:00:00,5.1,0.1,0.1,14.2,8.7,Chesterfield
2023-02-28 06:00:00,5.1,0.0,0.0,14.2,7.3,Chesterfield
2023-02-28 07:00:00,5.1,0.1,0.1,15.2,4.1,Chesterfield
2023-02-28 08:00:00,5.3,0.0,0.0,17.3,2.4,Chesterfield
2023-02-28 09:00:00,5.5,0.0,0.0,18.1,4.6,Chesterfield
2023-02-28 10:00:00,6.2,0.2,0.2,20.5,18.4,Chesterfield
2023-02-28 11:00:00,6.7,0.3,0.3,23.4,14.3,Chesterfield
2023-02-28 12:00:00,6.4,0.4,0.4,22.0,1.9,Chesterfield
2023-02-28 13:00:00,5.9,0.0,0.0,22.1,354.4,Chesterfield
2023-02-28 14:00:00,5.7,0.0,0.0,19.8,359.0,Chesterfield
2023-02-28 15:00:00,6.3,0.2,0.2,20.3,6.1,Chesterfield
2023-02-28 16:00:00,6.5,0.2,0.2,21.5,13.6,Chesterfield
2023-02-28 17:00:00,6.1,0.2,0.2,19.8,19.1,Chesterfield
2023-02-28 18:00:00,5.8,0.2,0.2,20.0,23.3,Chesterfield
2023-02-28 19:00:00,5.6,0.2,0.2,20.8,27.9,Chesterfield
2023-02-28 20:00:00,5.5,0.1,0.1,19.7,28.4,Chesterfield
2023-02-28 21:00:00,5.3,0.2,0.2,18.8,26.1,Chesterfield
2023-02-28 22:00:00,5.5,0.2,0.2,20.3,27.5,Chesterfield
2023-02-28 23:00:00,5.5,0.1,0.1,18.5,33.1,Chesterfield
2023-03-01 00:00:00,5.0,0.1,0.1,18.0,16.3,Chesterfield
2023-03-01 01:00:00,5.2,0.2,0.2,21.4,16.6,Chesterfield
2023-03-01 02:00:00,4.9,0.0,0.0,19.5,19.4,Chesterfield
2023-03-01 03:00:00,4.5,0.0,0.0,16.5,16.5,Chesterfield
2023-03-01 04:00:00,4.5,0.0,0.0,16.0,14.3,Chesterfield
2023-03-01 05:00:00,4.6,0.1,0.1,15.5,17.6,Chesterfield
2023-03-01 06:00:00,4.8,0.0,0.0,16.3,22.0,Chesterfield
2023-03-01 07:00:00,4.8,0.0,0.0,15.6,23.0,Chesterfield
2023-03-01 08:00:00,4.9,0.1,0.1,17.3,20.7,Chesterfield
2023-03-01 09:00:00,5.5,0.3,0.3,21.7,32.1,Chesterfield
2023-03-01 10:00:00,6.1,0.3,0.3,22.3,31.1,Chesterfield
2023-03-01 11:00:00,6.6,0.1,0.1,23.9,33.9,Chesterfield
2023-03-01 12:00:00,6.0,0.1,0.1,25.3,26.2,Chesterfield
2023-03-01 13:00:00,6.2,0.2,0.2,26.6,26.6,Chesterfield
2023-03-01 14:00:00,6.0,0.3,0.3,24.1,22.0,Chesterfield
2023-03-01 15:00:00,6.0,0.2,0.2,23.1,18.2,Chesterfield
2023-03-01 16:00:00,6.0,0.2,0.2,21.3,24.0,Chesterfield
2023-03-01 17:00:00,5.8,0.1,0.1,20.8,27.9,Chesterfield
2023-03-01 18:00:00,5.6,0.2,0.2,18.7,25.1,Chesterfield
2023-03-01 19:00:00,5.4,0.2,0.2,19.4,21.8,Chesterfield
2023-03-01 20:00:00,5.2,0.2,0.2,19.3,24.2,Chesterfield
2023-03-01 21:00:00,5.1,0.2,0.2,17.9,38.5,Chesterfield
2023-03-01 22:00:00,4.9,0.1,0.1,15.8,41.3,Chesterfield
2023-03-01 23:00:00,4.5,0.1,0.1,13.8,40.8,Chesterfield
2023-03-02 00:00:00,4.0,0.0,0.0,11.7,33.7,Chesterfield
2023-03-02 01:00:00,3.6,0.0,0.0,10.2,32.0,Chesterfield
2023-03-02 02:00:00,3.2,0.0,0.0,8.2,28.8,Chesterfield
2023-03-02 03:00:00,2.9,0.0,0.0,7.1,24.0,Chesterfield
2023-03-02 04:00:00,2.9,0.0,0.0,6.9,27.9,Chesterfield
2023-03-02 05:00:00,3.1,0.0,0.0,5.8,29.7,Chesterfield
2023-03-02 06:00:00,3.0,0.0,0.0,5.0,30.3,Chesterfield
2023-03-02 07:00:00,3.0,0.0,0.0,5.2,33.7,Chesterfield
2023-03-02 08:00:00,3.3,0.0,0.0,6.4,26.6,Chesterfield
2023-03-02 09:00:00,4.3,0.0,0.0,9.8,54.0,Chesterfield
2023-03-02 10:00:00,5.1,0.0,0.0,13.2,64.1,Chesterfield
2023-03-02 11:00:00,5.7,0.0,0.0,14.0,60.8,Chesterfield
2023-03-02 12:00:00,5.7,0.0,0.0,14.0,60.8,Chesterfield
2023-03-02 13:00:00,6.3,0.0,0.0,13.1,58.5,Chesterfield
2023-03-02 14:00:00,6.5,0.0,0.0,12.8,51.8,Chesterfield
2023-03-02 15:00:00,6.3,0.0,0.0,12.5,43.8,Chesterfield
2023-03-02 16:00:00,5.9,0.0,0.0,12.8,40.4,Chesterfield
2023-03-02 17:00:00,5.7,0.0,0.0,12.2,42.6,Chesterfield
2023-03-02 18:00:00,5.2,0.0,0.0,11.5,46.3,Chesterfield
2023-03-02 19:00:00,4.8,0.0,0.0,11.7,56.3,Chesterfield
2023-03-02 20:00:00,4.5,0.0,0.0,11.8,70.5,Chesterfield
2023-03-02 21:00:00,4.0,0.0,0.0,10.8,74.6,Chesterfield
2023-03-02 22:00:00,3.9,0.0,0.0,9.7,68.2,Chesterfield
2023-03-02 23:00:00,3.8,0.0,0.0,7.7,48.8,Chesterfield
2023-03-03 00:00:00,3.5,0.0,0.0,6.6,22.4,Chesterfield
2023-03-03 01:00:00,3.2,0.0,0.0,7.3,8.5,Chesterfield
2023-03-03 02:00:00,3.2,0.0,0.0,8.7,4.8,Chesterfield
2023-03-03 03:00:00,3.0,0.0,0.0,9.4,4.4,Chesterfield
2023-03-03 04:00:00,2.7,0.0,0.0,8.0,7.8,Chesterfield
2023-03-03 05:00:00,2.4,0.0,0.0,7.7,10.8,Chesterfield
2023-03-03 06:00:00,2.4,0.0,0.0,7.6,8.1,Chesterfield
2023-03-03 07:00:00,2.5,0.0,0.0,6.5,356.8,Chesterfield
2023-03-03 08:00:00,3.3,0.0,0.0,7.9,2.6,Chesterfield
2023-03-03 09:00:00,4.2,0.0,0.0,11.5,20.1,Chesterfield
2023-03-03 10:00:00,4.9,0.0,0.0,9.8,23.7,Chesterfield
2023-03-03 11:00:00,5.5,0.1,0.1,14.3,38.9,Chesterfield
2023-03-03 12:00:00,5.1,0.1,0.1,14.1,32.5,Chesterfield
2023-03-03 13:00:00,5.4,0.1,0.1,13.2,35.0,Chesterfield
2023-03-03 14:00:00,6.1,0.1,0.1,12.6,36.9,Chesterfield
2023-03-03 15:00:00,6.5,0.0,0.0,12.5,33.2,Chesterfield
2023-03-03 16:00:00,6.7,0.0,0.0,12.8,32.3,Chesterfield
